session,clip,affective,visual,behavioral,overall,class_value,class
20210105_14,16,0.75,0.75,0.75,0.75,0.75,9
20210105_14,17,0.75,0.75,0.75,0.75,0.75,9
20210105_14,18,0.7969,0.7969,0.75,0.7812,0.75,9
20210105_14,19,1.0,1.0,0.75,0.9167,0.9167,11
20210105_14,20,0.8047,0.8047,0.75,0.7865,0.75,9
20210105_14,21,0.8438,0.75,0.8438,0.8125,0.8333,10
20210105_14,22,0.7734,0.75,0.7734,0.7656,0.75,9
20210105_14,23,0.75,0.75,0.75,0.75,0.75,9
20210105_14,24,0.75,0.75,0.75,0.75,0.75,9
20210309_01,1,0.5,1.0,1.0,0.8333,0.8333,10
20210309_01,2,0.5,1.0,1.0,0.8333,0.8333,10
20210309_01,3,0.5,1.0,1.0,0.8333,0.8333,10
20210309_01,4,0.5,1.0,1.0,0.8333,0.8333,10
20210309_01,5,0.5,1.0,1.0,0.8333,0.8333,10
20210309_01,6,0.5,1.0,1.0,0.8333,0.8333,10
20210309_01,7,0.5,1.0,1.0,0.8333,0.8333,10
20210309_01,8,0.5,0.4062,0.6875,0.5312,0.5,6
20210309_01,9,0.5,0.1406,0.375,0.3385,0.3333,4
20210309_01,10,0.5,0.3906,0.5,0.4635,0.5,6
20210309_01,11,0.5,0.0781,0.5,0.3594,0.3333,4
20210309_01,12,0.5,0.0,0.3125,0.2708,0.25,3
20210309_01,13,0.5,0.0,0.25,0.25,0.25,3
20210309_01,14,0.1094,0.0,0.25,0.1198,0.0833,1
20210309_01,15,0.0,0.0,0.25,0.0833,0.0833,1
20210309_01,16,0.0,0.0,0.25,0.0833,0.0833,1
20210309_01,17,0.0,0.0,0.25,0.0833,0.0833,1
20210309_01,18,0.0938,0.0,0.25,0.1146,0.0833,1
20210309_01,19,0.5,0.0,0.25,0.25,0.25,3
20210309_01,20,0.5,0.0,0.0547,0.1849,0.1667,2
20210309_01,21,0.5,0.0,0.0,0.1667,0.1667,2
20210309_01,22,0.5,0.0,0.0,0.1667,0.1667,2
20210309_01,23,0.5,0.375,0.5,0.4583,0.4167,5
20210309_01,24,0.5,0.75,1.0,0.75,0.75,9
20210309_01,25,0.5,0.75,1.0,0.75,0.75,9
20210309_01,26,0.5,0.5469,0.5,0.5156,0.5,6
20210309_01,27,0.5,0.25,0.0,0.25,0.25,3
20210309_01,28,0.5,0.25,0.0,0.25,0.25,3
20210309_01,29,0.5,0.125,0.0,0.2083,0.1667,2
20210309_01,30,0.2656,0.0,0.0,0.0885,0.0833,1
20210309_01,31,0.25,0.0469,0.3281,0.2083,0.1667,2
20210309_01,32,0.25,0.75,0.75,0.5833,0.5833,7
20210309_01,33,0.25,0.6563,0.75,0.5521,0.5833,7
20210309_01,34,0.25,0.25,0.75,0.4167,0.4167,5
20210309_01,35,0.25,0.4844,0.75,0.4948,0.5,6
20210309_01,36,0.25,1.0,0.75,0.6667,0.6667,8
20210309_01,37,0.25,1.0,0.75,0.6667,0.6667,8
20210309_01,38,0.25,0.625,0.6719,0.5156,0.5,6
20210309_01,39,0.25,0.25,0.5,0.3333,0.3333,4
20210309_01,40,0.25,0.25,0.5,0.3333,0.3333,4
20210309_01,41,0.5469,0.25,0.5,0.4323,0.4167,5
20210309_01,42,0.75,0.25,0.5,0.5,0.5,6
20210309_01,43,0.75,0.8594,0.5,0.7031,0.6667,8
20210309_01,44,0.75,1.0,0.5,0.75,0.75,9
20210309_01,45,0.75,1.0,0.9219,0.8906,0.9167,11
20210309_01,46,0.7656,1.0,1.0,0.9219,0.9167,11
20210309_01,47,1.0,1.0,1.0,1.0,1.0,12
20210309_01,48,1.0,1.0,1.0,1.0,1.0,12
20210309_01,49,1.0,1.0,1.0,1.0,1.0,12
20210309_01,50,1.0,1.0,1.0,1.0,1.0,12
20210309_01,51,1.0,1.0,1.0,1.0,1.0,12
20210309_01,52,1.0,1.0,1.0,1.0,1.0,12
20210309_01,53,1.0,1.0,1.0,1.0,1.0,12
20210309_01,54,1.0,1.0,1.0,1.0,1.0,12
20210309_01,55,0.8438,1.0,1.0,0.9479,0.9167,11
20210309_01,56,0.75,1.0,1.0,0.9167,0.9167,11
20210309_01,57,0.75,1.0,0.7656,0.8385,0.8333,10
20210309_01,58,0.5469,0.3203,0.5,0.4557,0.4167,5
20210309_01,59,0.5,0.25,0.5,0.4167,0.4167,5
20210309_01,60,0.5,0.25,0.5,0.4167,0.4167,5
20210309_01,61,0.5,0.25,0.5,0.4167,0.4167,5
20210309_01,62,0.5,0.25,0.5,0.4167,0.4167,5
20210309_01,63,0.5,0.25,0.6875,0.4792,0.5,6
20210309_01,64,0.5,0.25,1.0,0.5833,0.5833,7
20210309_01,65,0.5,0.25,0.2734,0.3411,0.3333,4
20210309_01,66,0.5,0.25,0.25,0.3333,0.3333,4
20210309_01,67,0.5,0.25,0.25,0.3333,0.3333,4
20210309_01,68,0.5,0.25,0.25,0.3333,0.3333,4
20210309_01,69,0.5,0.25,0.25,0.3333,0.3333,4
20210309_01,70,0.5,0.25,0.25,0.3333,0.3333,4
20210309_01,71,0.5,0.25,0.4219,0.3906,0.4167,5
20210309_01,72,0.5,0.25,0.5,0.4167,0.4167,5
20210309_01,73,0.5,0.25,0.5,0.4167,0.4167,5
20210309_01,74,0.5,0.25,0.5,0.4167,0.4167,5
20210309_01,75,0.5,0.25,0.5,0.4167,0.4167,5
20210309_01,76,0.5,0.25,0.5,0.4167,0.4167,5
20210309_01,77,0.5,0.25,0.5,0.4167,0.4167,5
20210309_01,78,0.5,0.25,0.5,0.4167,0.4167,5
20210309_01,79,0.5,0.25,0.5,0.4167,0.4167,5
20210309_01,80,0.6016,0.4531,0.6953,0.5833,0.5833,7
20210309_01,81,0.75,0.75,0.75,0.75,0.75,9
20210309_01,82,0.75,0.75,0.9766,0.8255,0.8333,10
20210309_01,83,0.75,0.75,1.0,0.8333,0.8333,10
20210309_01,84,0.75,0.75,1.0,0.8333,0.8333,10
20210309_01,85,0.75,0.75,1.0,0.8333,0.8333,10
20210309_01,86,0.5781,0.75,0.8047,0.7109,0.75,9
20210309_01,87,0.5,0.75,0.75,0.6667,0.6667,8
20210309_01,88,0.5,0.75,0.75,0.6667,0.6667,8
20210309_01,89,0.5,0.75,0.75,0.6667,0.6667,8
20210309_01,90,0.5,0.75,0.75,0.6667,0.6667,8
20210309_01,91,0.5,0.75,0.75,0.6667,0.6667,8
20210309_01,92,0.5,0.75,0.75,0.6667,0.6667,8
20210309_01,93,0.5,0.75,0.75,0.6667,0.6667,8
20210309_01,94,0.5,0.75,0.75,0.6667,0.6667,8
20210309_01,95,0.5,0.75,0.75,0.6667,0.6667,8
20210309_01,96,0.5,0.75,0.75,0.6667,0.6667,8
20210309_01,97,0.5,0.75,0.75,0.6667,0.6667,8
20210309_01,98,0.5,0.75,0.75,0.6667,0.6667,8
20210309_01,99,0.5469,0.75,0.75,0.6823,0.6667,8
20210309_01,100,1.0,0.75,0.75,0.8333,0.8333,10
20210309_01,101,1.0,0.75,0.75,0.8333,0.8333,10
20210309_01,102,0.8125,0.75,0.75,0.7708,0.75,9
20210309_01,103,0.75,0.75,0.75,0.75,0.75,9
20210309_01,104,0.75,0.75,0.75,0.75,0.75,9
20210309_01,105,0.75,0.75,0.75,0.75,0.75,9
20210309_01,106,0.75,0.75,0.75,0.75,0.75,9
20210309_01,107,0.75,0.75,0.75,0.75,0.75,9
20210309_01,108,0.75,0.75,0.75,0.75,0.75,9
20210309_01,109,0.75,0.4844,0.625,0.6198,0.5833,7
20210309_01,110,0.75,0.25,0.25,0.4167,0.4167,5
20210309_01,111,0.5625,0.25,0.25,0.3542,0.3333,4
20210309_01,112,0.25,0.25,0.25,0.25,0.25,3
20210309_01,113,0.25,0.25,0.25,0.25,0.25,3
20210309_01,114,0.25,0.25,0.25,0.25,0.25,3
20210309_01,115,0.25,0.25,0.25,0.25,0.25,3
20210309_01,116,0.25,0.25,0.5938,0.3646,0.3333,4
20210309_01,117,0.25,0.25,0.75,0.4167,0.4167,5
20210309_02,1,1.0,0.75,1.0,0.9167,0.9167,11
20210309_02,2,1.0,0.75,1.0,0.9167,0.9167,11
20210309_02,3,1.0,0.75,1.0,0.9167,0.9167,11
20210309_02,4,1.0,0.75,1.0,0.9167,0.9167,11
20210309_02,5,1.0,0.75,1.0,0.9167,0.9167,11
20210309_02,6,1.0,0.75,1.0,0.9167,0.9167,11
20210309_02,7,0.8438,0.75,1.0,0.8646,0.8333,10
20210309_02,8,0.75,0.75,1.0,0.8333,0.8333,10
20210309_02,9,0.75,0.75,1.0,0.8333,0.8333,10
20210309_02,10,0.75,0.75,1.0,0.8333,0.8333,10
20210309_02,11,0.75,0.75,1.0,0.8333,0.8333,10
20210309_02,12,0.75,0.75,1.0,0.8333,0.8333,10
20210309_02,13,0.75,0.75,1.0,0.8333,0.8333,10
20210309_02,14,0.75,0.75,1.0,0.8333,0.8333,10
20210309_02,15,0.75,0.75,1.0,0.8333,0.8333,10
20210309_02,16,0.75,0.75,1.0,0.8333,0.8333,10
20210309_02,17,0.9453,0.75,1.0,0.8984,0.9167,11
20210309_02,18,1.0,0.75,1.0,0.9167,0.9167,11
20210309_02,19,1.0,0.75,1.0,0.9167,0.9167,11
20210309_02,20,0.5156,0.3047,1.0,0.6068,0.5833,7
20210309_02,21,0.5,0.0,1.0,0.5,0.5,6
20210309_02,22,0.5,0.8125,1.0,0.7708,0.75,9
20210309_02,23,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,24,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,25,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,26,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,27,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,28,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,29,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,30,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,31,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,32,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,33,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,34,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,35,0.5625,1.0,1.0,0.8542,0.8333,10
20210309_02,36,1.0,1.0,1.0,1.0,1.0,12
20210309_02,37,1.0,1.0,1.0,1.0,1.0,12
20210309_02,38,1.0,1.0,1.0,1.0,1.0,12
20210309_02,39,1.0,1.0,1.0,1.0,1.0,12
20210309_02,40,1.0,1.0,1.0,1.0,1.0,12
20210309_02,41,1.0,1.0,1.0,1.0,1.0,12
20210309_02,42,1.0,1.0,1.0,1.0,1.0,12
20210309_02,43,1.0,1.0,1.0,1.0,1.0,12
20210309_02,44,1.0,1.0,1.0,1.0,1.0,12
20210309_02,45,1.0,1.0,1.0,1.0,1.0,12
20210309_02,46,1.0,1.0,1.0,1.0,1.0,12
20210309_02,47,1.0,1.0,1.0,1.0,1.0,12
20210309_02,48,1.0,1.0,1.0,1.0,1.0,12
20210309_02,49,1.0,1.0,1.0,1.0,1.0,12
20210309_02,50,1.0,1.0,1.0,1.0,1.0,12
20210309_02,51,1.0,1.0,1.0,1.0,1.0,12
20210309_02,52,1.0,1.0,1.0,1.0,1.0,12
20210309_02,53,1.0,1.0,1.0,1.0,1.0,12
20210309_02,54,1.0,1.0,1.0,1.0,1.0,12
20210309_02,55,1.0,1.0,1.0,1.0,1.0,12
20210309_02,56,1.0,1.0,1.0,1.0,1.0,12
20210309_02,57,0.9297,1.0,1.0,0.9766,1.0,12
20210309_02,58,0.25,1.0,1.0,0.75,0.75,9
20210309_02,59,0.25,1.0,1.0,0.75,0.75,9
20210309_02,60,0.3906,1.0,1.0,0.7969,0.8333,10
20210309_02,61,1.0,1.0,1.0,1.0,1.0,12
20210309_02,62,0.9844,1.0,1.0,0.9948,1.0,12
20210309_02,63,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,64,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,65,0.5,1.0,1.0,0.8333,0.8333,10
20210309_02,66,0.5,1.0,1.0,0.8333,0.8333,10
20210309_03,1,1.0,0.75,0.75,0.8333,0.8333,10
20210309_03,2,1.0,0.75,0.75,0.8333,0.8333,10
20210309_03,3,1.0,0.75,0.75,0.8333,0.8333,10
20210309_03,4,1.0,0.75,0.75,0.8333,0.8333,10
20210309_03,5,1.0,0.75,0.75,0.8333,0.8333,10
20210309_03,6,1.0,0.75,0.75,0.8333,0.8333,10
20210309_03,7,1.0,0.75,0.75,0.8333,0.8333,10
20210309_03,8,1.0,0.75,0.75,0.8333,0.8333,10
20210309_03,9,1.0,0.75,0.75,0.8333,0.8333,10
20210309_03,10,1.0,0.75,0.75,0.8333,0.8333,10
20210309_03,11,1.0,0.75,0.75,0.8333,0.8333,10
20210309_03,12,1.0,0.6797,0.75,0.8099,0.8333,10
20210309_03,13,1.0,0.5,0.75,0.75,0.75,9
20210309_03,14,1.0,0.5,0.75,0.75,0.75,9
20210309_03,15,1.0,0.5,0.75,0.75,0.75,9
20210309_03,16,1.0,0.5,0.75,0.75,0.75,9
20210309_03,17,1.0,0.5,0.75,0.75,0.75,9
20210309_03,18,1.0,0.5,0.75,0.75,0.75,9
20210309_03,19,0.5,0.5,0.75,0.5833,0.5833,7
20210309_03,20,0.5,0.5,0.75,0.5833,0.5833,7
20210309_03,21,0.5,0.5,0.75,0.5833,0.5833,7
20210309_03,22,0.5,0.5,0.75,0.5833,0.5833,7
20210309_03,23,0.5,0.5,0.75,0.5833,0.5833,7
20210309_03,24,0.5,0.5,0.75,0.5833,0.5833,7
20210309_03,25,0.5,0.5,0.75,0.5833,0.5833,7
20210309_03,26,0.5,0.5,0.75,0.5833,0.5833,7
20210309_03,27,0.5,0.5,0.75,0.5833,0.5833,7
20210309_03,28,0.5,0.5,0.75,0.5833,0.5833,7
20210309_03,29,0.5,0.5,0.75,0.5833,0.5833,7
20210309_03,30,0.9687,0.2656,0.75,0.6615,0.6667,8
20210309_03,31,0.9687,0.25,0.75,0.6562,0.6667,8
20210309_03,32,0.5,0.25,0.6875,0.4792,0.5,6
20210309_03,33,0.5,0.25,0.25,0.3333,0.3333,4
20210309_03,34,0.5,0.25,0.25,0.3333,0.3333,4
20210309_03,35,0.5,0.25,0.25,0.3333,0.3333,4
20210309_03,36,0.5,0.25,0.25,0.3333,0.3333,4
20210309_03,37,0.5,0.25,0.25,0.3333,0.3333,4
20210309_03,38,0.5,0.25,0.25,0.3333,0.3333,4
20210309_03,39,0.5,0.25,0.4609,0.4036,0.4167,5
20210309_03,40,0.6563,0.25,0.5937,0.5,0.5,6
20210309_03,41,0.5312,0.25,0.5,0.4271,0.4167,5
20210309_03,42,0.5,0.25,0.5,0.4167,0.4167,5
20210309_03,43,0.5,0.25,0.5,0.4167,0.4167,5
20210309_03,44,0.5,0.4531,0.5,0.4844,0.5,6
20210309_03,45,0.5,0.75,0.6875,0.6458,0.6667,8
20210309_03,46,0.5,0.75,1.0,0.75,0.75,9
20210309_03,47,0.5,0.4531,0.5547,0.5026,0.5,6
20210309_03,48,0.5,0.25,0.25,0.3333,0.3333,4
20210309_03,49,0.5,0.25,0.25,0.3333,0.3333,4
20210309_03,50,0.5,0.25,0.25,0.3333,0.3333,4
20210309_03,51,0.5,0.25,0.25,0.3333,0.3333,4
20210309_03,52,0.5,0.25,0.25,0.3333,0.3333,4
20210309_03,53,0.625,0.25,0.25,0.375,0.3333,4
20210309_03,54,0.75,0.25,0.25,0.4167,0.4167,5
20210309_03,55,0.75,0.25,0.25,0.4167,0.4167,5
20210309_03,56,0.75,0.25,0.25,0.4167,0.4167,5
20210309_03,57,0.5625,0.25,0.25,0.3542,0.3333,4
20210309_03,58,0.5,0.25,0.25,0.3333,0.3333,4
20210309_03,59,0.5,0.25,0.6875,0.4792,0.5,6
20210309_03,60,0.5,0.25,0.75,0.5,0.5,6
20210309_03,61,0.5,0.25,0.75,0.5,0.5,6
20210309_03,62,0.5,0.25,0.75,0.5,0.5,6
20210309_03,63,0.5,0.25,0.75,0.5,0.5,6
20210309_03,64,0.5,0.25,0.75,0.5,0.5,6
20210309_03,65,0.5,0.25,0.6719,0.474,0.5,6
20210309_03,66,0.5,0.2734,0.5,0.4245,0.4167,5
20210309_03,67,0.5,0.5,0.5,0.5,0.5,6
20210309_03,68,0.5,0.5,0.5,0.5,0.5,6
20210309_03,69,0.5,0.5,0.5,0.5,0.5,6
20210309_04,1,0.25,0.0,0.5,0.25,0.25,3
20210309_04,2,0.25,0.0,0.5,0.25,0.25,3
20210309_04,3,0.25,0.0,0.5,0.25,0.25,3
20210309_04,4,0.25,0.0,0.5,0.25,0.25,3
20210309_04,5,0.25,0.0,0.5,0.25,0.25,3
20210309_04,6,0.25,0.0,0.5,0.25,0.25,3
20210309_04,7,0.25,0.0,0.5,0.25,0.25,3
20210309_04,8,0.25,0.0,0.5,0.25,0.25,3
20210309_04,9,0.25,0.0,0.5,0.25,0.25,3
20210309_04,10,0.25,0.0,0.5,0.25,0.25,3
20210309_04,11,0.4219,0.0,0.5,0.3073,0.3333,4
20210309_04,12,0.5,0.0,0.5,0.3333,0.3333,4
20210309_04,13,0.5,0.0,0.5,0.3333,0.3333,4
20210309_04,14,0.5,0.0,0.7422,0.4141,0.4167,5
20210309_04,15,0.5,0.4688,0.75,0.5729,0.5833,7
20210309_04,16,0.5,0.5,0.75,0.5833,0.5833,7
20210309_04,17,0.5312,0.5,0.75,0.5937,0.5833,7
20210309_04,18,0.75,0.5,0.75,0.6667,0.6667,8
20210309_04,19,0.75,0.5,0.75,0.6667,0.6667,8
20210309_04,20,0.75,0.5,0.75,0.6667,0.6667,8
20210309_04,21,0.75,0.5,0.75,0.6667,0.6667,8
20210309_04,22,0.75,0.5,0.75,0.6667,0.6667,8
20210309_04,23,0.75,0.5,0.4531,0.5677,0.5833,7
20210309_04,24,0.75,0.5,0.25,0.5,0.5,6
20210309_04,25,0.75,0.5,0.25,0.5,0.5,6
20210309_04,26,0.75,0.5,0.25,0.5,0.5,6
20210309_04,27,0.75,0.5,0.25,0.5,0.5,6
20210309_04,28,0.75,0.5,0.4531,0.5677,0.5833,7
20210309_04,29,0.75,0.5,0.5,0.5833,0.5833,7
20210309_04,30,0.75,0.5,0.5,0.5833,0.5833,7
20210309_04,31,0.75,0.5,0.5,0.5833,0.5833,7
20210309_04,32,0.75,0.5,0.5,0.5833,0.5833,7
20210309_04,33,0.75,0.5,0.5,0.5833,0.5833,7
20210309_04,34,0.75,0.5,0.5,0.5833,0.5833,7
20210309_04,35,0.75,0.5,0.5,0.5833,0.5833,7
20210309_04,36,0.75,0.5,0.5,0.5833,0.5833,7
20210309_04,37,0.75,0.5,0.5,0.5833,0.5833,7
20210309_04,38,0.75,0.5,0.5,0.5833,0.5833,7
20210309_04,39,0.75,0.5,0.5,0.5833,0.5833,7
20210309_04,40,0.75,0.5,0.5,0.5833,0.5833,7
20210309_04,41,0.75,0.6591,0.5,0.6364,0.6667,8
20210309_04,42,0.9609,0.75,0.875,0.862,0.8333,10
20210309_04,43,1.0,0.75,1.0,0.9167,0.9167,11
20210309_04,44,1.0,0.75,1.0,0.9167,0.9167,11
20210309_04,45,1.0,0.75,1.0,0.9167,0.9167,11
20210309_04,46,1.0,0.75,0.9531,0.901,0.9167,11
20210309_04,47,1.0,0.5781,0.25,0.6094,0.5833,7
20210309_04,48,1.0,0.5,0.25,0.5833,0.5833,7
20210309_04,49,1.0,0.5625,0.25,0.6042,0.5833,7
20210309_04,50,1.0,0.3594,0.25,0.5365,0.5,6
20210309_04,51,0.8828,0.25,0.25,0.4609,0.5,6
20210309_04,52,0.75,0.25,0.25,0.4167,0.4167,5
20210309_04,53,0.75,0.25,0.25,0.4167,0.4167,5
20210309_04,54,0.75,0.25,0.25,0.4167,0.4167,5
20210309_04,55,0.75,0.25,0.25,0.4167,0.4167,5
20210309_04,56,0.75,0.25,0.25,0.4167,0.4167,5
20210309_04,57,0.75,0.25,0.25,0.4167,0.4167,5
20210309_04,58,0.5469,0.25,0.25,0.349,0.3333,4
20210309_04,59,0.5,0.25,0.25,0.3333,0.3333,4
20210309_04,60,0.5,0.25,0.25,0.3333,0.3333,4
20210309_04,61,0.6719,0.2812,0.2812,0.4115,0.4167,5
20210309_04,62,1.0,0.75,0.75,0.8333,0.8333,10
20210309_04,63,1.0,0.75,0.75,0.8333,0.8333,10
20210309_04,64,1.0,0.75,0.75,0.8333,0.8333,10
20210309_04,65,1.0,0.75,0.75,0.8333,0.8333,10
20210309_04,66,1.0,0.5625,0.75,0.7708,0.75,9
20210309_04,67,1.0,0.25,0.5234,0.5911,0.5833,7
20210309_04,68,0.9844,0.25,0.5,0.5781,0.5833,7
20210309_04,69,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,70,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,71,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,72,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,73,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,74,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,75,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,76,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,77,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,78,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,79,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,80,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,81,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,82,0.5,0.25,0.5,0.4167,0.4167,5
20210309_04,83,0.5781,0.25,0.5,0.4427,0.4167,5
20210309_04,84,0.75,0.25,0.5,0.5,0.5,6
20210309_04,85,0.75,0.25,0.5,0.5,0.5,6
20210309_04,86,0.9219,0.25,0.5,0.5573,0.5833,7
20210309_04,87,1.0,0.625,0.5,0.7083,0.6667,8
20210309_04,88,1.0,0.75,0.5,0.75,0.75,9
20210309_04,89,1.0,0.75,0.5,0.75,0.75,9
20210309_04,90,1.0,0.75,0.5,0.75,0.75,9
20210309_04,91,1.0,0.75,0.5,0.75,0.75,9
20210309_04,92,0.9063,0.75,0.4688,0.7083,0.6667,8
20210309_04,93,0.25,0.6562,0.25,0.3854,0.4167,5
20210309_04,94,0.25,0.25,0.25,0.25,0.25,3
20210309_04,95,0.25,0.25,0.25,0.25,0.25,3
20210309_04,96,0.25,0.25,0.25,0.25,0.25,3
20210309_04,97,0.25,0.25,0.25,0.25,0.25,3
20210309_04,98,0.25,0.25,0.25,0.25,0.25,3
20210309_04,99,0.25,0.25,0.25,0.25,0.25,3
20210309_04,100,0.25,0.25,0.25,0.25,0.25,3
20210309_04,101,0.25,0.25,0.25,0.25,0.25,3
20210309_04,102,0.25,0.25,0.25,0.25,0.25,3
20210309_04,103,0.25,0.25,0.25,0.25,0.25,3
20210309_04,104,0.25,0.25,0.25,0.25,0.25,3
20210309_04,105,0.25,0.25,0.4844,0.3281,0.3333,4
20210309_04,106,0.25,0.25,0.7031,0.401,0.4167,5
20210309_04,107,0.25,0.25,0.0,0.1667,0.1667,2
20210309_04,108,0.25,0.25,0.0,0.1667,0.1667,2
20210309_04,109,0.25,0.25,0.0,0.1667,0.1667,2
20210309_04,110,0.25,0.25,0.0,0.1667,0.1667,2
20210309_04,111,0.25,0.25,0.0,0.1667,0.1667,2
20210309_04,112,0.25,0.25,0.0,0.1667,0.1667,2
20210309_04,113,0.25,0.25,0.0,0.1667,0.1667,2
20210309_04,114,0.25,0.25,0.0,0.1667,0.1667,2
20210309_04,115,0.25,0.25,0.1563,0.2188,0.25,3
20210309_04,116,0.25,0.25,0.25,0.25,0.25,3
20210309_04,117,0.25,0.25,0.25,0.25,0.25,3
20210309_04,118,0.25,0.25,0.25,0.25,0.25,3
20210309_04,119,0.25,0.25,0.25,0.25,0.25,3
20210309_04,120,0.25,0.25,0.25,0.25,0.25,3
20210309_04,121,0.25,0.25,0.25,0.25,0.25,3
20210309_04,122,0.25,0.25,0.25,0.25,0.25,3
20210309_04,123,0.25,0.25,0.25,0.25,0.25,3
20210309_04,124,0.25,0.25,0.25,0.25,0.25,3
20210309_04,125,0.25,0.25,0.25,0.25,0.25,3
20210309_04,126,0.25,0.25,0.25,0.25,0.25,3
20210309_04,127,0.25,0.2813,0.25,0.2604,0.25,3
20210309_04,128,0.25,0.75,0.25,0.4167,0.4167,5
20210309_04,129,0.25,0.75,0.25,0.4167,0.4167,5
20210309_04,130,0.25,0.75,0.25,0.4167,0.4167,5
20210309_04,131,0.25,0.75,0.25,0.4167,0.4167,5
20210309_04,132,0.25,0.75,0.25,0.4167,0.4167,5
20210309_04,133,0.25,0.75,0.25,0.4167,0.4167,5
20210309_04,134,0.25,0.75,0.25,0.4167,0.4167,5
20210309_04,135,0.25,0.75,0.4844,0.4948,0.5,6
20210309_04,136,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,137,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,138,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,139,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,140,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,141,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,142,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,143,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,144,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,145,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,146,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,147,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,148,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,149,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,150,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,151,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,152,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,153,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,154,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,155,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,156,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,157,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,158,0.75,0.75,0.5,0.6667,0.6667,8
20210309_04,159,0.6563,0.75,0.5,0.6354,0.6667,8
20210309_04,160,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,161,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,162,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,163,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,164,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,165,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,166,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,167,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,168,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,169,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,170,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,171,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,172,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,173,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,174,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,175,0.5,0.75,0.5,0.5833,0.5833,7
20210309_04,176,0.5,0.75,0.5547,0.6016,0.5833,7
20210309_04,177,0.5,0.75,0.75,0.6667,0.6667,8
20210309_04,178,0.5,0.75,0.75,0.6667,0.6667,8
20210309_04,179,0.5,0.75,0.75,0.6667,0.6667,8
20210309_04,180,0.5,0.75,0.75,0.6667,0.6667,8
